timestamp,pickup_district,dropoff_district,trip_duration_minutes,distance_km,fare_yen,wait_time_minutes,demand_multiplier,weather_influence,hour,day_of_week,is_rush_hour,is_weekend
2024-06-19 13:00:00,Ebisu,Akasaka,26.5,10.04,2617,13.5,2.4,2.4,13,2,False,False
2024-06-16 16:00:00,Roppongi,Ebisu,30.8,5.48,1596,0.7,3.74,2.08,16,6,False,True
2024-06-07 19:00:00,Akihabara,Tokyo Station,90.9,8.31,2296,4.1,5.5,2.2,19,4,True,False
2024-06-10 09:00:00,Shinjuku,Harajuku,51.4,1.32,1518,1.8,7.7,3.08,9,0,True,False
2024-06-28 09:00:00,Meguro,Ueno,34.8,1.48,1385,0.9,7.15,2.86,9,4,True,False
2024-06-22 15:00:00,Tokyo Station,Akihabara,57.8,11.21,2546,1.2,3.78,2.1,15,5,False,True
2024-06-10 18:00:00,Odaiba,Shibuya,14.2,7.94,1202,2.4,3.25,1.3,18,0,True,False
2024-06-10 11:00:00,Akasaka,Marunouchi,13.8,12.99,1932,3.1,1.5,1.5,11,0,False,False
2024-06-07 00:00:00,Ebisu,Harajuku,7.3,12.93,1276,0.9,1.3,1.0,0,4,False,False
2024-06-28 19:00:00,Akihabara,Roppongi,23.9,12.36,2610,0.4,5.2,2.08,19,4,True,False
2024-06-03 14:00:00,Shinjuku,Odaiba,8.5,7.32,1135,3.0,1.3,1.3,14,0,False,False
2024-06-30 19:00:00,Marunouchi,Ueno,106.3,11.91,2907,1.8,9.9,2.2,19,6,True,True
2024-06-14 08:00:00,Roppongi,Ikebukuro,14.6,8.41,2110,2.4,5.5,2.2,8,4,True,False
2024-06-22 14:00:00,Tokyo Station,Akasaka,20.0,6.43,1070,0.2,2.34,1.3,14,5,False,True
2024-06-22 03:00:00,Marunouchi,Ueno,26.6,16.7,2199,3.9,3.28,1.4,3,5,False,True
2024-06-21 20:00:00,Ebisu,Meguro,39.8,14.34,3116,1.3,5.5,2.2,20,4,True,False
2024-06-08 14:00:00,Asakusa,Meguro,9.6,6.12,788,1.2,1.8,1.0,14,5,False,True
2024-06-02 10:00:00,Asakusa,Meguro,33.1,10.08,1652,2.2,2.7,1.5,10,6,False,True
2024-06-06 00:00:00,Odaiba,Ebisu,35.0,11.98,2730,4.8,2.86,2.2,0,3,False,False
2024-06-07 11:00:00,Asakusa,Meguro,16.2,5.61,1594,0.4,2.1,2.1,11,4,False,False
2024-06-04 00:00:00,Marunouchi,Asakusa,7.9,7.34,874,0.2,1.3,1.0,0,1,False,False
2024-06-20 00:00:00,Ueno,Akihabara,27.4,6.75,2189,10.8,3.33,2.56,0,3,False,False
2024-06-27 00:00:00,Roppongi,Roppongi,17.9,7.95,1395,0.5,1.95,1.5,0,3,False,False
2024-06-13 06:00:00,Asakusa,Marunouchi,16.0,19.68,3686,1.2,2.08,2.08,6,3,False,False
2024-06-14 05:00:00,Ikebukuro,Meguro,10.7,3.07,570,1.1,1.3,1.0,5,4,False,False
2024-06-12 14:00:00,Akihabara,Ginza,6.9,7.21,864,2.2,1.0,1.0,14,2,False,False
2024-06-01 09:00:00,Meguro,Akihabara,28.5,5.22,970,1.9,5.85,1.3,9,5,True,True
2024-06-10 17:00:00,Shinjuku,Akihabara,49.8,8.37,2076,3.2,5.2,2.08,17,0,True,False
2024-06-28 08:00:00,Ebisu,Akihabara,43.8,16.76,2552,0.4,4.0,1.6,8,4,True,False
2024-06-10 10:00:00,Marunouchi,Shinjuku,11.5,18.57,1687,0.1,1.0,1.0,10,0,False,False
2024-06-27 21:00:00,Tokyo Station,Shinjuku,16.3,10.63,1794,2.1,1.6,1.6,21,3,False,False
2024-06-25 13:00:00,Roppongi,Roppongi,7.2,10.76,1119,5.3,1.0,1.0,13,1,False,False
2024-06-12 00:00:00,Ginza,Marunouchi,8.6,1.13,599,0.9,1.82,1.4,0,2,False,False
2024-06-03 01:00:00,Tokyo Station,Marunouchi,8.2,7.25,868,4.3,1.3,1.0,1,0,False,False
2024-06-14 01:00:00,Marunouchi,Asakusa,11.4,7.51,890,1.7,1.3,1.0,1,4,False,False
2024-06-20 11:00:00,Shinjuku,Ebisu,5.0,4.88,693,2.6,1.0,1.0,11,3,False,False
2024-06-23 14:00:00,Ebisu,Ginza,26.4,4.45,894,5.0,2.34,1.3,14,6,False,True
2024-06-30 21:00:00,Meguro,Ebisu,13.9,6.59,1241,1.2,2.7,1.5,21,6,False,True
2024-06-13 04:00:00,Shinjuku,Shibuya,19.5,5.46,1204,1.3,2.08,1.6,4,3,False,False
2024-06-13 14:00:00,Shibuya,Odaiba,11.0,7.2,2082,0.5,2.4,2.4,14,3,False,False
2024-06-11 09:00:00,Ginza,Shibuya,14.9,8.99,1302,0.9,3.25,1.3,9,1,True,False
2024-06-06 11:00:00,Meguro,Shinjuku,12.6,7.44,1845,16.4,2.08,2.08,11,3,False,False
2024-06-23 11:00:00,Marunouchi,Shibuya,16.7,11.36,1527,8.3,2.34,1.3,11,6,False,True
2024-06-15 12:00:00,Akasaka,Asakusa,26.9,7.47,1178,5.9,2.34,1.3,12,5,False,True
2024-06-03 01:00:00,Odaiba,Tokyo Station,9.1,11.21,1154,4.1,1.3,1.0,1,0,False,False
2024-06-04 14:00:00,Ebisu,Harajuku,13.1,14.44,2087,0.6,1.5,1.5,14,1,False,False
2024-06-18 21:00:00,Marunouchi,Meguro,21.2,13.62,2147,1.5,1.6,1.6,21,1,False,False
2024-06-05 13:00:00,Shinjuku,Harajuku,12.3,6.81,2019,30.4,2.4,2.4,13,2,False,False
2024-06-17 12:00:00,Shinjuku,Meguro,7.7,14.63,1398,1.9,1.0,1.0,12,0,False,False
2024-06-01 11:00:00,Tokyo Station,Shinjuku,22.0,5.59,1148,1.2,2.7,1.5,11,5,False,True
2024-06-12 06:00:00,Roppongi,Ebisu,5.0,8.69,968,3.3,1.0,1.0,6,2,False,False
2024-06-06 22:00:00,Ginza,Ginza,8.4,9.15,1306,3.7,1.69,1.3,22,3,False,False
2024-06-03 14:00:00,Roppongi,Ginza,13.5,9.69,1365,0.1,1.3,1.3,14,0,False,False
2024-06-08 09:00:00,Akihabara,Ginza,33.6,14.93,1451,0.3,4.5,1.0,9,5,True,True
2024-06-05 13:00:00,Tokyo Station,Tokyo Station,27.1,4.14,1600,1.3,2.4,2.4,13,2,False,False
2024-06-09 03:00:00,Roppongi,Akihabara,26.6,5.09,734,0.1,2.34,1.0,3,6,False,True
2024-06-25 10:00:00,Ebisu,Tokyo Station,10.6,7.7,903,1.9,1.0,1.0,10,1,False,False
2024-06-10 21:00:00,Shibuya,Meguro,12.1,8.16,938,0.7,1.0,1.0,21,0,False,False
2024-06-14 00:00:00,Harajuku,Asakusa,28.6,1.13,994,0.5,2.86,2.2,0,4,False,False
2024-06-06 17:00:00,Ebisu,Ebisu,24.2,8.39,1454,2.5,3.75,1.5,17,3,True,False
2024-06-12 04:00:00,Ikebukuro,Shinjuku,18.4,4.69,1113,0.7,2.08,1.6,4,2,False,False
2024-06-01 10:00:00,Odaiba,Shinjuku,42.4,7.43,1917,1.0,3.74,2.08,10,5,False,True
2024-06-30 02:00:00,Ginza,Akihabara,8.7,9.55,1344,4.0,3.04,1.3,2,6,False,True
2024-06-30 18:00:00,Odaiba,Meguro,40.8,5.45,1011,0.1,5.85,1.3,18,6,True,True
2024-06-01 15:00:00,Shinjuku,Marunouchi,25.8,6.38,1322,1.2,2.88,1.6,15,5,False,True
2024-06-22 07:00:00,Shibuya,Ueno,59.9,7.32,2245,2.1,10.8,2.4,7,5,True,True
2024-06-18 11:00:00,Akasaka,Tokyo Station,11.2,8.99,1296,0.1,1.3,1.3,11,1,False,False
2024-06-28 14:00:00,Akasaka,Shibuya,29.8,3.88,1186,5.6,1.82,1.82,14,4,False,False
2024-06-29 03:00:00,Roppongi,Marunouchi,60.0,8.79,2289,4.3,5.15,2.2,3,5,False,True
2024-06-24 03:00:00,Ebisu,Ginza,15.0,12.53,1256,7.4,1.3,1.0,3,0,False,False
2024-06-30 04:00:00,Akihabara,Ginza,17.2,4.33,669,8.9,2.34,1.0,4,6,False,True
2024-06-02 16:00:00,Shibuya,Odaiba,10.3,7.32,875,3.0,1.8,1.0,16,6,False,True
2024-06-03 19:00:00,Marunouchi,Ikebukuro,35.7,16.46,2502,1.8,4.0,1.6,19,0,True,False
2024-06-04 03:00:00,Odaiba,Asakusa,18.4,6.5,1074,4.8,1.69,1.3,3,1,False,False
2024-06-03 08:00:00,Akasaka,Tokyo Station,45.4,7.15,1883,10.2,5.2,2.08,8,0,True,False
2024-06-10 11:00:00,Shinjuku,Roppongi,15.1,9.19,1524,2.1,1.5,1.5,11,0,False,False
2024-06-30 03:00:00,Akihabara,Marunouchi,133.6,9.77,4224,0.3,8.24,3.52,3,6,False,True
2024-06-07 14:00:00,Shinjuku,Marunouchi,14.7,12.47,1627,2.0,1.3,1.3,14,4,False,False
2024-06-22 08:00:00,Akasaka,Marunouchi,225.8,15.33,5646,9.8,14.85,3.3,8,5,True,True
2024-06-24 05:00:00,Akihabara,Harajuku,59.9,11.92,3620,1.9,3.72,2.86,5,0,False,False
2024-06-26 02:00:00,Tokyo Station,Harajuku,12.1,13.49,1322,3.5,1.3,1.0,2,2,False,False
2024-06-03 00:00:00,Marunouchi,Akasaka,5.0,9.12,999,4.2,1.3,1.0,0,0,False,False
2024-06-08 21:00:00,Meguro,Shibuya,53.7,14.64,4159,5.1,5.15,2.86,21,5,False,True
2024-06-22 15:00:00,Ueno,Odaiba,20.7,6.09,1679,3.1,3.78,2.1,15,5,False,True
2024-06-10 02:00:00,Akihabara,Ikebukuro,7.9,10.17,1077,0.6,1.3,1.0,2,0,False,False
2024-06-04 01:00:00,Ebisu,Roppongi,17.0,6.72,840,7.4,1.3,1.0,1,1,False,False
2024-06-14 05:00:00,Ebisu,Harajuku,13.9,13.38,1316,9.9,1.3,1.0,5,4,False,False
2024-06-30 04:00:00,Asakusa,Marunouchi,25.5,7.67,919,0.5,2.34,1.0,4,6,False,True
2024-06-09 11:00:00,Roppongi,Harajuku,28.5,6.0,1283,2.6,2.88,1.6,11,6,False,True
2024-06-08 06:00:00,Harajuku,Ginza,25.5,9.25,2477,11.7,4.32,2.4,6,5,False,True
2024-06-30 18:00:00,Roppongi,Tokyo Station,5.0,0.93,531,3.2,5.85,1.3,18,6,True,True
2024-06-28 09:00:00,Ikebukuro,Asakusa,71.7,7.15,2679,6.1,7.15,2.86,9,4,True,False
2024-06-20 10:00:00,Harajuku,Shinjuku,13.8,11.47,1768,1.5,1.5,1.5,10,3,False,False
2024-06-23 13:00:00,Shibuya,Ikebukuro,34.9,7.56,2213,7.3,4.32,2.4,13,6,False,True
2024-06-18 15:00:00,Shinjuku,Shinjuku,15.0,4.66,896,10.6,1.3,1.3,15,1,False,False
2024-06-04 03:00:00,Tokyo Station,Ikebukuro,6.8,4.35,855,0.2,1.69,1.3,3,1,False,False
2024-06-15 14:00:00,Akasaka,Shibuya,28.1,4.48,900,3.2,2.34,1.3,14,5,False,True
2024-06-18 20:00:00,Meguro,Shinjuku,15.2,10.82,1133,4.3,2.5,1.0,20,1,True,False
2024-06-29 11:00:00,Ikebukuro,Roppongi,37.2,14.05,2088,2.3,2.7,1.5,11,5,False,True
2024-06-30 22:00:00,Ikebukuro,Shibuya,49.9,9.1,2313,2.3,5.15,2.2,22,6,False,True
2024-06-20 21:00:00,Akihabara,Asakusa,5.0,12.12,1215,3.5,1.0,1.0,21,3,False,False
2024-06-05 08:00:00,Akasaka,Marunouchi,5.0,1.14,1214,8.4,7.15,2.86,8,2,True,False
2024-06-04 07:00:00,Meguro,Marunouchi,44.9,15.04,4537,3.9,7.7,3.08,7,1,True,False
2024-06-06 23:00:00,Akasaka,Shibuya,17.5,11.09,1849,1.0,2.08,1.6,23,3,False,False
2024-06-27 12:00:00,Odaiba,Akihabara,29.0,14.38,3374,0.3,2.4,2.4,12,3,False,False
2024-06-05 23:00:00,Roppongi,Akasaka,14.6,4.54,885,14.9,1.69,1.3,23,2,False,False
2024-06-11 14:00:00,Roppongi,Harajuku,18.2,1.32,724,13.7,1.6,1.6,14,1,False,False
2024-06-19 08:00:00,Ikebukuro,Roppongi,29.1,11.16,1174,4.5,2.5,1.0,8,2,True,False
2024-06-05 05:00:00,Akasaka,Ebisu,14.7,6.84,846,1.4,1.3,1.0,5,2,False,False
2024-06-02 06:00:00,Asakusa,Roppongi,25.1,5.54,765,1.6,1.8,1.0,6,6,False,True
2024-06-02 03:00:00,Tokyo Station,Tokyo Station,17.6,1.44,461,0.7,2.34,1.0,3,6,False,True
2024-06-15 10:00:00,Akihabara,Marunouchi,16.9,0.5,392,3.2,1.8,1.0,10,5,False,True
2024-06-13 07:00:00,Odaiba,Shibuya,11.7,9.33,1533,1.7,3.75,1.5,7,3,True,False
2024-06-18 15:00:00,Marunouchi,Meguro,14.4,4.35,866,1.5,1.3,1.3,15,1,False,False
2024-06-26 07:00:00,Ginza,Roppongi,21.3,12.44,1257,0.1,2.5,1.0,7,2,True,False
2024-06-25 17:00:00,Akihabara,Ueno,28.3,10.68,1480,6.1,3.25,1.3,17,1,True,False
2024-06-03 05:00:00,Akihabara,Tokyo Station,12.1,0.5,387,0.0,1.3,1.0,5,0,False,False
2024-06-14 09:00:00,Marunouchi,Harajuku,88.4,8.62,2210,6.3,5.2,2.08,9,4,True,False
2024-06-17 12:00:00,Marunouchi,Roppongi,6.8,2.21,503,0.3,1.0,1.0,12,0,False,False
2024-06-20 11:00:00,Ueno,Shinjuku,8.2,7.56,890,1.0,1.0,1.0,11,3,False,False
2024-06-13 04:00:00,Ueno,Ebisu,22.0,1.74,780,0.2,2.08,1.6,4,3,False,False
2024-06-09 11:00:00,Akihabara,Akasaka,11.0,10.95,1820,0.6,2.88,1.6,11,6,False,True
2024-06-25 04:00:00,Roppongi,Shibuya,12.1,7.44,1843,3.5,2.7,2.08,4,1,False,False
2024-06-15 08:00:00,Roppongi,Ebisu,103.1,12.57,3002,13.0,9.9,2.2,8,5,True,True
2024-06-13 20:00:00,Akasaka,Meguro,19.6,1.94,499,0.1,2.5,1.0,20,3,True,False
2024-06-01 00:00:00,Akihabara,Tokyo Station,51.9,11.49,1961,5.5,3.74,1.6,0,5,False,True
2024-06-08 11:00:00,Roppongi,Marunouchi,42.9,7.42,1917,8.5,3.74,2.08,11,5,False,True
2024-06-29 16:00:00,Akasaka,Ebisu,11.2,8.92,1289,4.6,2.34,1.3,16,5,False,True
2024-06-25 20:00:00,Marunouchi,Asakusa,27.2,9.61,1061,1.8,2.5,1.0,20,1,True,False
2024-06-10 21:00:00,Tokyo Station,Harajuku,5.8,8.6,962,0.0,1.0,1.0,21,0,False,False
2024-06-19 00:00:00,Ikebukuro,Harajuku,10.4,10.21,1409,3.3,1.69,1.3,0,2,False,False
2024-06-02 04:00:00,Marunouchi,Ueno,26.1,3.13,593,0.5,2.34,1.0,4,6,False,True
2024-06-16 02:00:00,Meguro,Akihabara,56.6,5.85,1716,0.4,4.87,2.08,2,6,False,True
2024-06-02 23:00:00,Shinjuku,Ueno,21.3,8.16,949,1.1,2.34,1.0,23,6,False,True
2024-06-10 13:00:00,Ikebukuro,Akihabara,11.2,2.85,721,0.2,1.3,1.3,13,0,False,False
2024-06-25 03:00:00,Meguro,Ueno,30.8,2.7,908,0.9,2.08,1.6,3,1,False,False
2024-06-15 18:00:00,Ginza,Ueno,85.7,3.27,1928,4.8,12.87,2.86,18,5,True,True
2024-06-17 09:00:00,Ebisu,Asakusa,15.4,5.91,780,1.1,2.5,1.0,9,0,True,False
2024-06-12 15:00:00,Ginza,Roppongi,17.1,11.54,1899,0.1,1.6,1.6,15,2,False,False
2024-06-20 07:00:00,Ebisu,Harajuku,17.2,11.32,1172,0.8,2.5,1.0,7,3,True,False
2024-06-29 14:00:00,Ikebukuro,Harajuku,19.6,14.25,1386,2.6,1.8,1.0,14,5,False,True
2024-06-30 19:00:00,Ueno,Meguro,71.3,9.36,2410,20.3,9.9,2.2,19,6,True,True
2024-06-04 21:00:00,Ueno,Ueno,5.5,6.35,800,2.7,1.0,1.0,21,1,False,False
2024-06-23 15:00:00,Akasaka,Asakusa,32.5,5.85,2318,22.0,5.24,2.91,15,6,False,True
2024-06-11 08:00:00,Odaiba,Akasaka,12.0,7.56,895,7.5,2.5,1.0,8,1,True,False
2024-06-03 15:00:00,Ueno,Akasaka,20.0,11.37,2828,1.6,2.4,2.4,15,0,False,False
2024-06-03 18:00:00,Marunouchi,Tokyo Station,19.7,5.29,963,1.5,3.25,1.3,18,0,True,False
2024-06-30 07:00:00,Odaiba,Tokyo Station,34.9,11.18,3904,1.0,14.85,3.3,7,6,True,True
2024-06-25 16:00:00,Ebisu,Odaiba,40.1,0.5,941,2.3,2.24,2.24,16,1,False,False
2024-06-13 15:00:00,Shibuya,Akasaka,12.7,11.75,1796,0.3,1.5,1.5,15,3,False,False
2024-06-07 03:00:00,Meguro,Roppongi,6.8,12.94,1276,0.7,1.3,1.0,3,4,False,False
2024-06-07 06:00:00,Shibuya,Shibuya,5.6,8.14,929,0.3,1.0,1.0,6,4,False,False
2024-06-30 06:00:00,Ebisu,Akihabara,14.0,10.61,1116,6.9,1.8,1.0,6,6,False,True
2024-06-27 12:00:00,Meguro,Akasaka,39.4,5.19,1817,6.2,2.4,2.4,12,3,False,False
2024-06-10 14:00:00,Harajuku,Akihabara,7.6,9.23,1514,3.3,1.5,1.5,14,0,False,False
2024-06-15 09:00:00,Akihabara,Akihabara,73.7,2.65,1280,3.0,9.36,2.08,9,5,True,True
2024-06-14 01:00:00,Asakusa,Shibuya,6.2,7.84,908,0.7,1.3,1.0,1,4,False,False
2024-06-02 01:00:00,Ebisu,Ueno,55.6,0.5,965,1.9,5.15,2.2,1,6,False,True
2024-06-06 08:00:00,Roppongi,Ikebukuro,29.9,2.93,1398,2.8,6.0,2.4,8,3,True,False
2024-06-24 10:00:00,Ueno,Akihabara,9.4,13.64,1994,10.9,1.5,1.5,10,0,False,False
2024-06-11 07:00:00,Roppongi,Ebisu,22.0,7.75,1380,0.4,3.75,1.5,7,1,True,False
2024-06-20 18:00:00,Harajuku,Shibuya,20.5,6.76,1101,1.2,3.25,1.3,18,3,True,False
2024-06-23 04:00:00,Shibuya,Odaiba,50.8,4.76,1657,5.5,5.24,2.24,4,6,False,True
2024-06-30 02:00:00,Asakusa,Ueno,5.4,0.5,492,2.8,3.04,1.3,2,6,False,True
2024-06-01 17:00:00,Marunouchi,Tokyo Station,40.2,6.11,1236,2.4,6.75,1.5,17,5,True,True
2024-06-08 19:00:00,Ebisu,Marunouchi,67.6,3.74,1509,10.6,9.9,2.2,19,5,True,True
2024-06-12 14:00:00,Ginza,Ebisu,8.5,11.52,1175,0.4,1.0,1.0,14,2,False,False
2024-06-01 07:00:00,Odaiba,Odaiba,36.3,7.81,942,0.3,4.5,1.0,7,5,True,True
2024-06-30 19:00:00,Roppongi,Ueno,193.3,9.84,2809,0.2,9.9,2.2,19,6,True,True
2024-06-23 01:00:00,Ebisu,Tokyo Station,19.0,3.47,609,0.9,2.34,1.0,1,6,False,True
2024-06-23 20:00:00,Harajuku,Shibuya,29.3,12.83,1295,2.7,4.5,1.0,20,6,True,True
2024-06-05 13:00:00,Shibuya,Akasaka,9.4,12.61,3012,1.5,2.4,2.4,13,2,False,False
2024-06-30 20:00:00,Akihabara,Tokyo Station,27.7,5.8,787,0.9,4.5,1.0,20,6,True,True
2024-06-14 19:00:00,Ginza,Asakusa,23.2,9.62,1057,0.1,2.5,1.0,19,4,True,False
2024-06-16 22:00:00,Akasaka,Asakusa,17.8,1.31,452,0.2,2.34,1.0,22,6,False,True
2024-06-20 00:00:00,Odaiba,Ebisu,25.8,7.17,2261,11.6,3.33,2.56,0,3,False,False
2024-06-01 03:00:00,Roppongi,Akasaka,62.6,9.72,2443,4.3,5.15,2.2,3,5,False,True
2024-06-23 15:00:00,Shinjuku,Akihabara,69.5,9.17,3143,15.8,5.24,2.91,15,6,False,True
2024-06-26 15:00:00,Ikebukuro,Shibuya,35.4,5.77,2270,0.1,2.86,2.86,15,2,False,False
2024-06-26 17:00:00,Akihabara,Asakusa,32.7,1.95,1134,9.0,5.5,2.2,17,2,True,False
2024-06-21 02:00:00,Harajuku,Akihabara,10.2,7.37,1142,0.3,1.69,1.3,2,4,False,False
2024-06-26 12:00:00,Ginza,Ebisu,10.3,11.17,1153,1.4,1.0,1.0,12,2,False,False
2024-06-13 23:00:00,Roppongi,Harajuku,5.0,16.92,3744,5.6,3.12,2.4,23,3,False,False
2024-06-09 08:00:00,Akasaka,Ebisu,163.6,10.32,4781,3.7,18.02,4.0,8,6,True,True
2024-06-22 04:00:00,Meguro,Marunouchi,63.1,0.5,1379,22.9,7.21,3.08,4,5,False,True
2024-06-16 21:00:00,Tokyo Station,Shibuya,11.4,0.5,386,4.0,1.8,1.0,21,6,False,True
2024-06-15 12:00:00,Shinjuku,Ikebukuro,14.2,13.58,1730,16.0,2.34,1.3,12,5,False,True
2024-06-02 06:00:00,Odaiba,Meguro,17.6,10.47,1111,5.8,1.8,1.0,6,6,False,True
2024-06-26 06:00:00,Odaiba,Akasaka,5.2,6.33,798,1.0,1.0,1.0,6,2,False,False
2024-06-27 01:00:00,Ikebukuro,Akihabara,12.8,3.09,574,1.2,1.3,1.0,1,3,False,False
2024-06-16 17:00:00,Ikebukuro,Ueno,110.4,16.97,3517,6.3,9.36,2.08,17,6,True,True
2024-06-05 03:00:00,Tokyo Station,Akasaka,6.8,10.02,1066,1.7,1.3,1.0,3,2,False,False
2024-06-25 11:00:00,Ueno,Odaiba,10.9,3.41,1236,5.5,2.08,2.08,11,1,False,False
2024-06-07 01:00:00,Shinjuku,Ebisu,14.1,9.55,1353,3.5,1.69,1.3,1,4,False,False
2024-06-29 17:00:00,Ginza,Ikebukuro,19.9,8.24,3145,10.7,14.85,3.3,17,5,True,True
2024-06-01 19:00:00,Harajuku,Shinjuku,44.2,0.5,425,4.8,4.5,1.0,19,5,True,True
2024-06-19 15:00:00,Ikebukuro,Ikebukuro,12.0,8.53,1447,5.4,1.5,1.5,15,2,False,False
2024-06-09 04:00:00,Tokyo Station,Meguro,26.2,7.2,886,5.9,2.34,1.0,4,6,False,True
2024-06-08 22:00:00,Tokyo Station,Roppongi,15.4,2.45,531,9.2,2.34,1.0,22,5,False,True
2024-06-08 11:00:00,Meguro,Tokyo Station,52.6,7.82,2001,1.0,3.74,2.08,11,5,False,True
2024-06-21 13:00:00,Meguro,Asakusa,6.2,19.34,2257,0.1,1.3,1.3,13,4,False,False
2024-06-10 06:00:00,Akasaka,Asakusa,10.2,13.51,1718,2.2,1.3,1.3,6,0,False,False
2024-06-26 14:00:00,Ebisu,Shinjuku,13.0,6.67,1082,0.4,1.3,1.3,14,2,False,False
2024-06-30 22:00:00,Akasaka,Ginza,62.2,7.72,2126,4.9,5.15,2.2,22,6,False,True
2024-06-12 09:00:00,Akasaka,Marunouchi,19.1,7.82,1199,2.7,3.25,1.3,9,2,True,False
2024-06-20 12:00:00,Ginza,Ginza,11.7,10.15,1730,3.0,1.6,1.6,12,3,False,False
2024-06-08 09:00:00,Harajuku,Ueno,20.6,4.76,704,0.9,4.5,1.0,9,5,True,True
2024-06-02 16:00:00,Ginza,Roppongi,10.9,5.0,709,0.5,1.8,1.0,16,6,False,True
2024-06-08 21:00:00,Ueno,Odaiba,89.3,9.89,3305,6.2,5.15,2.86,21,5,False,True
2024-06-20 13:00:00,Akihabara,Odaiba,26.0,8.66,3714,35.7,5.25,5.25,13,3,False,False
2024-06-02 04:00:00,Ueno,Tokyo Station,18.6,8.77,990,8.3,2.34,1.0,4,6,False,True
2024-06-10 07:00:00,Akasaka,Shinjuku,21.7,9.83,1070,3.6,2.5,1.0,7,0,True,False
2024-06-23 02:00:00,Ueno,Shibuya,22.8,3.79,636,0.1,2.34,1.0,2,6,False,True
2024-06-23 00:00:00,Marunouchi,Akasaka,13.2,4.9,705,6.6,2.34,1.0,0,6,False,True
2024-06-22 00:00:00,Marunouchi,Tokyo Station,11.9,11.26,2554,0.3,5.15,2.2,0,5,False,True
2024-06-19 18:00:00,Asakusa,Akasaka,42.9,11.55,1585,2.2,3.25,1.3,18,2,True,False
2024-06-13 12:00:00,Ikebukuro,Ueno,16.5,11.44,1769,2.8,1.5,1.5,12,3,False,False
2024-06-17 17:00:00,Shibuya,Ebisu,5.0,11.32,1157,0.2,2.5,1.0,17,0,True,False
2024-06-30 00:00:00,Akihabara,Ginza,12.6,6.88,847,0.2,2.34,1.0,0,6,False,True
2024-06-06 11:00:00,Asakusa,Odaiba,17.6,1.91,1029,3.2,2.08,2.08,11,3,False,False
2024-06-14 04:00:00,Akasaka,Ginza,21.5,9.46,2169,3.3,2.7,2.08,4,4,False,False
2024-06-13 01:00:00,Asakusa,Odaiba,8.1,7.32,873,0.5,1.3,1.0,1,3,False,False
2024-06-18 20:00:00,Akasaka,Roppongi,24.4,13.31,1324,3.0,2.5,1.0,20,1,True,False
2024-06-07 07:00:00,Ikebukuro,Akasaka,7.7,0.5,381,1.9,2.5,1.0,7,4,True,False
2024-06-06 01:00:00,Akasaka,Meguro,5.0,6.26,1744,0.4,2.86,2.2,1,3,False,False
2024-06-09 02:00:00,Odaiba,Ebisu,19.4,2.64,549,3.5,2.34,1.0,2,6,False,True
2024-06-24 06:00:00,Meguro,Ebisu,5.0,12.69,1632,10.5,1.3,1.3,6,0,False,False
2024-06-19 16:00:00,Tokyo Station,Shibuya,21.9,13.11,1959,11.2,1.5,1.5,16,2,False,False
2024-06-30 19:00:00,Akihabara,Ginza,159.7,13.22,3255,11.0,9.9,2.2,19,6,True,True
2024-06-14 00:00:00,Akasaka,Asakusa,24.3,6.99,1910,0.0,2.86,2.2,0,4,False,False
2024-06-15 19:00:00,Meguro,Asakusa,34.2,13.68,1907,2.1,6.3,1.4,19,5,True,True
2024-06-15 22:00:00,Meguro,Ikebukuro,65.0,3.45,1378,0.1,4.87,2.08,22,5,False,True
2024-06-26 02:00:00,Meguro,Harajuku,8.1,7.79,907,0.2,1.3,1.0,2,2,False,False
2024-06-02 03:00:00,Harajuku,Tokyo Station,22.7,7.37,894,0.9,2.34,1.0,3,6,False,True
2024-06-04 14:00:00,Akasaka,Roppongi,12.7,8.13,1404,0.9,1.5,1.5,14,1,False,False
2024-06-21 17:00:00,Meguro,Tokyo Station,23.4,9.06,1525,3.1,3.75,1.5,17,4,True,False
2024-06-26 20:00:00,Meguro,Ueno,21.0,3.56,617,3.8,2.5,1.0,20,2,True,False
2024-06-06 06:00:00,Akasaka,Ginza,13.6,7.21,872,2.1,1.0,1.0,6,3,False,False
2024-06-10 17:00:00,Ueno,Ginza,18.3,14.53,2920,0.1,5.2,2.08,17,0,True,False
2024-06-16 00:00:00,Asakusa,Meguro,12.0,9.13,1008,1.7,2.34,1.0,0,6,False,True
2024-06-10 16:00:00,Harajuku,Shibuya,11.8,15.28,2321,0.7,1.6,1.6,16,0,False,False
2024-06-09 09:00:00,Ueno,Asakusa,11.0,14.05,2177,0.1,7.2,1.6,9,6,True,True
2024-06-30 07:00:00,Roppongi,Marunouchi,127.3,5.62,2948,3.3,14.85,3.3,7,6,True,True
2024-06-14 17:00:00,Harajuku,Marunouchi,36.9,8.23,1459,1.5,3.75,1.5,17,4,True,False
2024-06-26 19:00:00,Marunouchi,Roppongi,47.7,2.29,1227,3.3,5.5,2.2,19,2,True,False
2024-06-26 12:00:00,Odaiba,Odaiba,10.4,8.42,955,4.9,1.0,1.0,12,2,False,False
2024-06-17 22:00:00,Akihabara,Meguro,29.1,8.77,2246,4.5,2.91,2.24,22,0,False,False
2024-06-19 20:00:00,Roppongi,Shinjuku,41.9,12.46,2824,4.0,5.5,2.2,20,2,True,False
